raw_log,environment,level,service_name,module,error_code,affected_users_count,frequency_last_24h,days_since_release,is_payment_related,is_auth_related,is_db_error,is_timeout,is_rate_limit,is_oom,is_exception,is_failed,has_customer_impact,has_workaround,sla_breach_risk,is_crash,customer_tier,repeat_count_same_pattern,high_priority
2026-04-15T10:25:55Z ERROR integrations-service Partner webhook failed partner=tenant-5 error=WEBHOOK_TIMEOUT env=prod single request failure vip tenant impacted,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,305,46,21,0,0,0,1,0,0,0,1,0,0,0,0,enterprise,72,0
2026-04-15T10:26:02Z INFO integrations-service Partner webhook failed partner=tenant-6 error=PARTNER_API_DOWN env=prod every request failing vip tenant impacted exception raised,prod,INFO,integrations-service,integrations,PARTNER_API_DOWN,255,116,21,0,0,0,0,0,0,1,1,0,0,0,0,enterprise,73,1
2026-04-15T10:27:09Z WARN search-service Search query failed user=3167 error=INDEX_UNAVAILABLE env=prod customer complaint opened,prod,WARN,search-service,search,INDEX_UNAVAILABLE,105,16,21,0,0,0,0,0,0,0,1,1,0,0,0,pro,70,1
2026-04-15T10:28:16Z WARN payment-service Charge failed order_id=11168 user=3168 error=DB_TIMEOUT env=prod single request failure checkout impacted exception raised,prod,WARN,payment-service,payments,DB_TIMEOUT,225,36,21,1,0,1,1,0,0,1,1,1,0,0,0,pro,18,1
2026-04-15T10:29:23Z WARN search-service Search query failed user=3169 error=INDEX_UNAVAILABLE env=prod customer complaint opened all users impacted repeated spike after deploy,prod,WARN,search-service,search,INDEX_UNAVAILABLE,605,66,1,0,0,0,0,0,0,0,1,1,0,0,0,pro,70,1
2026-04-15T10:30:30Z WARN integrations-service Partner webhook failed partner=tenant-10 error=WEBHOOK_TIMEOUT env=prod vip tenant impacted customer complaint opened every request failing,prod,WARN,integrations-service,integrations,WEBHOOK_TIMEOUT,255,136,21,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,72,0
2026-04-15T10:31:37Z ERROR identity-service Session validation failed for user=3171 reason=DB_TIMEOUT env=staging every request failing exception raised,staging,ERROR,identity-service,auth,DB_TIMEOUT,75,146,21,0,1,1,1,0,0,1,1,1,0,0,0,free,13,1
2026-04-15T10:32:44Z ERROR integrations-service Partner webhook failed partner=tenant-12 error=WEBHOOK_TIMEOUT env=staging customer complaint opened repeated spike after deploy vip tenant impacted,staging,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,225,96,1,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,47,1
2026-04-15T10:33:51Z ERROR search-service Search query failed user=3173 error=INDEX_UNAVAILABLE env=prod repeated spike after deploy,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,155,76,1,0,0,0,0,0,0,0,1,1,0,0,0,pro,70,1
2026-04-15T10:34:58Z ERROR checkout-service Checkout request rejected for user=3174 error=DB_TIMEOUT env=dev post-deploy regression all users impacted repeated spike after deploy exception raised,dev,ERROR,checkout-service,payments,DB_TIMEOUT,675,81,1,1,0,1,1,0,0,1,1,1,0,0,0,free,6,1
2026-04-15T10:35:05Z ERROR notification-service SMTP timeout for customer=3175 env=staging repeated spike after deploy every request failing enterprise customer affected,staging,ERROR,notification-service,notifications,UNKNOWN,225,181,1,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,74,1
2026-04-15T10:36:12Z ERROR search-service Search query failed user=3176 error=SEARCH_TIMEOUT env=prod fallback available workaround customer complaint opened all users impacted,prod,ERROR,search-service,search,SEARCH_TIMEOUT,655,46,21,0,0,0,1,0,0,0,1,1,1,0,0,pro,77,1
2026-04-15T10:37:19Z ERROR reporting-service Scheduled export failed tenant=tenant-17 error=EXPORT_TIMEOUT env=prod enterprise customer affected,prod,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,305,46,21,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,68,1
2026-04-15T10:38:26Z ERROR integrations-service Partner webhook failed partner=tenant-18 error=PARTNER_API_DOWN env=dev every request failing enterprise customer affected vip tenant impacted exception raised,dev,ERROR,integrations-service,integrations,PARTNER_API_DOWN,205,126,21,0,0,0,0,0,0,1,1,1,0,0,0,enterprise,20,0
2026-04-15T10:39:33Z ERROR payment-service Charge failed order_id=11179 user=3179 error=PAYMENT_GATEWAY_DOWN env=staging manual retry possible vip tenant impacted all users impacted exception raised,staging,ERROR,payment-service,payments,PAYMENT_GATEWAY_DOWN,845,26,21,1,0,0,0,0,0,1,1,1,0,0,0,enterprise,11,1
2026-04-15T10:40:40Z ERROR ui-service Frontend exception during checkout env=prod customer complaint opened vip tenant impacted,prod,ERROR,ui-service,ui,UNKNOWN,425,11,21,1,0,0,0,0,0,1,0,1,0,0,0,enterprise,65,1
2026-04-15T10:41:47Z ERROR integrations-service Partner webhook failed partner=tenant-21 error=PARTNER_API_DOWN env=prod post-deploy regression exception raised,prod,ERROR,integrations-service,integrations,PARTNER_API_DOWN,155,26,1,0,0,0,0,0,0,1,1,0,0,0,0,pro,73,1
2026-04-15T10:42:54Z ERROR frontend-service Checkout button not responding for browser=safari env=prod enterprise customer affected repeated spike after deploy,prod,ERROR,frontend-service,ui,UNKNOWN,425,61,1,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:43:01Z INFO checkout-service Checkout request rejected for user=3183 error=PAYMENT_GATEWAY_DOWN env=dev fallback available workaround single request failure exception raised,dev,INFO,checkout-service,payments,PAYMENT_GATEWAY_DOWN,125,1,21,1,0,0,0,0,0,1,1,1,1,0,0,free,12,0
2026-04-15T10:44:08Z ERROR integrations-service Partner webhook failed partner=tenant-24 error=WEBHOOK_TIMEOUT env=prod fallback available workaround single request failure,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,155,46,21,0,0,0,1,0,0,0,1,0,1,0,0,pro,72,1
2026-04-15T10:45:15Z WARN frontend-service Checkout button not responding for browser=safari env=prod enterprise customer affected vip tenant impacted,prod,WARN,frontend-service,ui,UNKNOWN,375,1,21,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:46:22Z ERROR frontend-service Checkout button not responding for browser=safari env=prod sla breach risk,prod,ERROR,frontend-service,ui,UNKNOWN,275,11,21,1,0,0,0,0,0,0,0,1,0,1,0,pro,93,1
2026-04-15T10:47:29Z ERROR ui-service Frontend exception during checkout env=dev sla breach risk every request failing all users impacted,dev,ERROR,ui-service,ui,UNKNOWN,675,111,21,1,0,0,0,0,0,1,0,1,0,1,0,free,23,1
2026-04-15T10:48:36Z ERROR checkout-service Checkout request rejected for user=3188 error=DB_TIMEOUT env=prod post-deploy regression customer complaint opened checkout impacted exception raised,prod,ERROR,checkout-service,payments,DB_TIMEOUT,275,31,1,1,0,1,1,0,0,1,1,1,0,0,0,pro,20,1
2026-04-15T10:49:43Z ERROR payment-service Charge failed order_id=11189 user=3189 error=DB_TIMEOUT env=prod post-deploy regression checkout impacted exception raised,prod,ERROR,payment-service,payments,DB_TIMEOUT,275,46,1,1,0,1,1,0,0,1,1,1,0,0,0,pro,18,1
2026-04-15T10:50:50Z FATAL checkout-service Checkout request rejected for user=3190 error=PAYMENT_GATEWAY_DOWN env=dev fallback available workaround crash detected exception raised,dev,FATAL,checkout-service,payments,PAYMENT_GATEWAY_DOWN,245,31,21,1,0,0,0,0,0,1,1,1,1,0,1,free,12,1
2026-04-15T10:51:57Z ERROR auth-service Login failed for user=3191 reason=OUT_OF_MEMORY env=prod repeated spike after deploy manual retry possible exception raised,prod,ERROR,auth-service,auth,OUT_OF_MEMORY,235,76,1,0,1,0,0,0,0,1,1,1,0,0,0,pro,23,1
2026-04-15T10:52:04Z WARN integrations-service Partner webhook failed partner=tenant-32 error=PARTNER_API_DOWN env=staging all users impacted single request failure exception raised,staging,WARN,integrations-service,integrations,PARTNER_API_DOWN,525,16,21,0,0,0,0,0,0,1,1,1,0,0,0,free,25,0
2026-04-15T10:53:11Z INFO integrations-service Partner webhook failed partner=tenant-33 error=WEBHOOK_TIMEOUT env=prod fallback available workaround single request failure customer complaint opened,prod,INFO,integrations-service,integrations,WEBHOOK_TIMEOUT,105,36,21,0,0,0,1,0,0,0,1,1,1,0,0,pro,72,0
2026-04-15T10:54:18Z INFO payment-service Charge failed order_id=11194 user=3194 error=DB_TIMEOUT env=dev fallback available workaround all users impacted enterprise customer affected exception raised,dev,INFO,payment-service,payments,DB_TIMEOUT,775,36,21,1,0,1,1,0,0,1,1,1,1,0,0,enterprise,8,1
2026-04-15T10:55:25Z ERROR notification-service SMTP timeout for customer=3195 env=prod all users impacted single request failure,prod,ERROR,notification-service,notifications,UNKNOWN,655,31,21,0,0,0,1,0,0,0,1,1,0,0,0,pro,138,1
2026-04-15T10:56:32Z ERROR identity-service Session validation failed for user=3196 reason=DB_TIMEOUT env=prod urgent sev1 exception raised,prod,ERROR,identity-service,auth,DB_TIMEOUT,155,46,21,0,1,1,1,0,0,1,1,1,0,1,0,pro,22,1
2026-04-15T10:57:39Z ERROR search-service Search query failed user=3197 error=SEARCH_TIMEOUT env=prod post-deploy regression every request failing,prod,ERROR,search-service,search,SEARCH_TIMEOUT,155,146,1,0,0,0,1,0,0,0,1,1,0,0,0,pro,77,1
2026-04-15T10:58:46Z FATAL integrations-service Partner webhook failed partner=tenant-38 error=PARTNER_API_DOWN env=prod urgent sev1 manual retry possible customer complaint opened crash detected exception raised,prod,FATAL,integrations-service,integrations,PARTNER_API_DOWN,225,46,21,0,0,0,0,0,0,1,1,1,0,1,1,pro,73,1
2026-04-15T10:59:53Z ERROR integrations-service Partner webhook failed partner=tenant-39 error=WEBHOOK_TIMEOUT env=prod single request failure customer complaint opened urgent sev1,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,155,46,21,0,0,0,1,0,0,0,1,1,0,1,0,pro,72,1
2026-04-15T10:00:00Z ERROR integrations-service Partner webhook failed partner=tenant-0 error=PARTNER_API_DOWN env=prod vip tenant impacted post-deploy regression exception raised,prod,ERROR,integrations-service,integrations,PARTNER_API_DOWN,305,26,1,0,0,0,0,0,0,1,1,0,0,0,0,enterprise,73,1
2026-04-15T10:01:07Z ERROR notification-service SMTP timeout for customer=3201 env=prod enterprise customer affected repeated spike after deploy customer complaint opened,prod,ERROR,notification-service,notifications,UNKNOWN,305,81,1,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,138,1
2026-04-15T10:02:14Z FATAL auth-service Login failed for user=3202 reason=OUT_OF_MEMORY env=dev every request failing crash detected exception raised,dev,FATAL,auth-service,auth,OUT_OF_MEMORY,205,146,21,0,1,0,0,0,0,1,1,1,0,0,1,free,7,1
2026-04-15T10:03:21Z ERROR checkout-service Checkout request rejected for user=3203 error=CARD_TOKEN_ERROR env=prod single request failure customer complaint opened checkout impacted,prod,ERROR,checkout-service,payments,CARD_TOKEN_ERROR,275,11,21,1,1,0,0,0,0,0,1,1,0,0,0,pro,17,1
2026-04-15T10:04:28Z ERROR auth-service Login failed for user=3204 reason=SESSION_INVALID env=prod fallback available workaround post-deploy regression,prod,ERROR,auth-service,auth,SESSION_INVALID,235,26,1,0,1,0,0,0,0,0,1,1,1,0,0,pro,12,1
2026-04-15T10:05:35Z ERROR notification-service SMTP timeout for customer=3205 env=staging all users impacted,staging,ERROR,notification-service,notifications,UNKNOWN,575,31,21,0,0,0,1,0,0,0,0,1,0,0,0,free,74,1
2026-04-15T10:06:42Z ERROR frontend-service Checkout button not responding for browser=safari env=dev urgent sev1 every request failing,dev,ERROR,frontend-service,ui,UNKNOWN,175,111,21,1,0,0,0,0,0,0,0,1,0,1,0,free,26,1
2026-04-15T10:07:49Z WARN search-service Search query failed user=3207 error=SEARCH_TIMEOUT env=prod single request failure,prod,WARN,search-service,search,SEARCH_TIMEOUT,105,36,21,0,0,0,1,0,0,0,1,1,0,0,0,pro,77,1
2026-04-15T10:08:56Z FATAL reporting-service Scheduled export failed tenant=tenant-8 error=EXPORT_TIMEOUT env=dev customer complaint opened fallback available workaround repeated spike after deploy crash detected,dev,FATAL,reporting-service,reporting,EXPORT_TIMEOUT,125,116,1,0,0,0,1,0,0,0,1,1,1,0,1,free,22,1
2026-04-15T10:09:03Z ERROR reporting-service Scheduled export failed tenant=tenant-9 error=DB_TIMEOUT env=dev every request failing customer complaint opened exception raised,dev,ERROR,reporting-service,reporting,DB_TIMEOUT,55,146,21,0,0,1,1,0,0,1,1,1,0,0,0,free,18,1
2026-04-15T10:10:10Z ERROR notification-service SMTP timeout for customer=3210 env=dev every request failing repeated spike after deploy,dev,ERROR,notification-service,notifications,UNKNOWN,55,181,1,0,0,0,1,0,0,0,0,1,0,0,0,free,54,1
2026-04-15T10:11:17Z FATAL ui-service Frontend exception during checkout env=prod customer complaint opened post-deploy regression fallback available workaround crash detected,prod,FATAL,ui-service,ui,UNKNOWN,345,31,1,1,0,0,0,0,0,1,0,1,1,0,1,pro,65,1
2026-04-15T10:12:24Z ERROR integrations-service Partner webhook failed partner=tenant-12 error=PARTNER_API_DOWN env=prod post-deploy regression sla breach risk repeated spike after deploy exception raised,prod,ERROR,integrations-service,integrations,PARTNER_API_DOWN,155,76,1,0,0,0,0,0,0,1,1,0,0,1,0,pro,73,1
2026-04-15T10:13:31Z FATAL search-service Search query failed user=3213 error=INDEX_UNAVAILABLE env=staging enterprise customer affected crash detected,staging,FATAL,search-service,search,INDEX_UNAVAILABLE,295,46,21,0,0,0,0,0,0,0,1,1,0,0,1,enterprise,26,1
2026-04-15T10:14:38Z WARN search-service Search query failed user=3214 error=INDEX_UNAVAILABLE env=staging fallback available workaround all users impacted,staging,WARN,search-service,search,INDEX_UNAVAILABLE,525,16,21,0,0,0,0,0,0,0,1,1,1,0,0,free,26,0
2026-04-15T10:15:45Z ERROR reporting-service Scheduled export failed tenant=tenant-15 error=DB_TIMEOUT env=prod single request failure vip tenant impacted exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,305,46,21,0,0,1,1,0,0,1,1,0,0,0,0,enterprise,53,1
2026-04-15T10:16:52Z WARN search-service Search query failed user=3216 error=INDEX_UNAVAILABLE env=staging manual retry possible,staging,WARN,search-service,search,INDEX_UNAVAILABLE,25,16,21,0,0,0,0,0,0,0,1,1,0,0,0,free,26,0
2026-04-15T10:17:59Z FATAL frontend-service Checkout button not responding for browser=safari env=prod sla breach risk crash detected,prod,FATAL,frontend-service,ui,UNKNOWN,345,31,21,1,0,0,0,0,0,0,0,1,0,1,1,pro,93,1
2026-04-15T10:18:06Z WARN payment-service Charge failed order_id=11218 user=3218 error=DB_TIMEOUT env=staging post-deploy regression enterprise customer affected exception raised,staging,WARN,payment-service,payments,DB_TIMEOUT,295,36,1,1,0,1,1,0,0,1,1,1,0,0,0,enterprise,7,1
2026-04-15T10:19:13Z ERROR ui-service Frontend exception during checkout env=prod vip tenant impacted repeated spike after deploy every request failing,prod,ERROR,ui-service,ui,UNKNOWN,425,161,1,1,0,0,0,0,0,1,0,1,0,0,0,enterprise,65,1
2026-04-15T10:20:20Z WARN checkout-service Checkout request rejected for user=3220 error=DB_TIMEOUT env=prod vip tenant impacted manual retry possible checkout impacted exception raised,prod,WARN,checkout-service,payments,DB_TIMEOUT,375,21,21,1,0,1,1,0,0,1,1,1,0,0,0,enterprise,20,1
2026-04-15T10:21:27Z INFO frontend-service Checkout button not responding for browser=safari env=prod sla breach risk fallback available workaround customer complaint opened,prod,INFO,frontend-service,ui,UNKNOWN,225,1,21,1,0,0,0,0,0,0,0,1,1,1,0,pro,93,1
2026-04-15T10:22:34Z ERROR frontend-service Checkout button not responding for browser=safari env=prod manual retry possible,prod,ERROR,frontend-service,ui,UNKNOWN,275,11,21,1,0,0,0,0,0,0,0,1,0,0,0,pro,93,1
2026-04-15T10:23:41Z ERROR reporting-service Scheduled export failed tenant=tenant-23 error=DB_TIMEOUT env=prod fallback available workaround urgent sev1 post-deploy regression exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,155,46,1,0,0,1,1,0,0,1,1,0,1,1,0,pro,53,1
2026-04-15T10:24:48Z ERROR integrations-service Partner webhook failed partner=tenant-24 error=WEBHOOK_TIMEOUT env=prod sla breach risk,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,155,46,21,0,0,0,1,0,0,0,1,0,0,1,0,pro,72,1
2026-04-15T10:25:55Z ERROR integrations-service Partner webhook failed partner=tenant-25 error=WEBHOOK_TIMEOUT env=prod vip tenant impacted,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,305,46,21,0,0,0,1,0,0,0,1,0,0,0,0,enterprise,72,1
2026-04-15T10:26:02Z ERROR reporting-service Scheduled export failed tenant=tenant-26 error=DB_TIMEOUT env=staging post-deploy regression exception raised,staging,ERROR,reporting-service,reporting,DB_TIMEOUT,75,46,1,0,0,1,1,0,0,1,1,0,0,0,0,free,31,1
2026-04-15T10:27:09Z ERROR integrations-service Partner webhook failed partner=tenant-27 error=WEBHOOK_TIMEOUT env=dev fallback available workaround manual retry possible single request failure,dev,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,55,46,21,0,0,0,1,0,0,0,1,0,1,0,0,free,24,0
2026-04-15T10:28:16Z WARN notification-service SMTP timeout for customer=3228 env=prod every request failing,prod,WARN,notification-service,notifications,UNKNOWN,105,121,21,0,0,0,1,0,0,0,0,1,0,0,0,pro,138,1
2026-04-15T10:29:23Z ERROR frontend-service Checkout button not responding for browser=safari env=staging enterprise customer affected,staging,ERROR,frontend-service,ui,UNKNOWN,345,11,21,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,30,1
2026-04-15T10:30:30Z WARN identity-service Session validation failed for user=3230 reason=SESSION_INVALID env=prod sla breach risk every request failing single request failure,prod,WARN,identity-service,auth,SESSION_INVALID,105,116,21,0,1,0,0,0,0,0,1,1,0,1,0,pro,15,1
2026-04-15T10:31:37Z WARN notification-service SMTP timeout for customer=3231 env=staging every request failing,staging,WARN,notification-service,notifications,UNKNOWN,25,121,21,0,0,0,1,0,0,0,0,1,0,0,0,free,74,1
2026-04-15T10:32:44Z ERROR search-service Search query failed user=3232 error=INDEX_UNAVAILABLE env=prod fallback available workaround urgent sev1,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,155,26,21,0,0,0,0,0,0,0,1,1,1,1,0,pro,70,0
2026-04-15T10:33:51Z ERROR integrations-service Partner webhook failed partner=tenant-33 error=PARTNER_API_DOWN env=dev fallback available workaround enterprise customer affected single request failure exception raised,dev,ERROR,integrations-service,integrations,PARTNER_API_DOWN,205,26,21,0,0,0,0,0,0,1,1,1,1,0,0,enterprise,20,0
2026-04-15T10:34:58Z INFO reporting-service Scheduled export failed tenant=tenant-34 error=DB_TIMEOUT env=prod sla breach risk single request failure all users impacted exception raised,prod,INFO,reporting-service,reporting,DB_TIMEOUT,605,36,21,0,0,1,1,0,0,1,1,1,0,1,0,pro,53,1
2026-04-15T10:35:05Z ERROR search-service Search query failed user=3235 error=SEARCH_TIMEOUT env=staging customer complaint opened manual retry possible every request failing,staging,ERROR,search-service,search,SEARCH_TIMEOUT,75,146,21,0,0,0,1,0,0,0,1,1,0,0,0,free,18,1
2026-04-15T10:36:12Z ERROR notification-service SMTP timeout for customer=3236 env=prod enterprise customer affected repeated spike after deploy,prod,ERROR,notification-service,notifications,UNKNOWN,305,81,1,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,138,1
